name,ratings,date,helpful,comment,developer_comment
Heera Kweon,4,2019-02-16,3,"결제시스템은 편한데 할인쿠폰적용이 잘안되서 사용을 못하고있습니다. 신규가입자 5000원 할인권이 클릭이 안되고, 번호를 넣으라고 하는데 무슨번호를 넣는지 모르겠습니다. 살 제품 번호를 넣어봐도 안되고..ㅠ",
김경희,1,2020-06-02,1,업그레드하려고 3일 헛수고 .시간낭비,
여우비,1,2019-04-11,21,광고 뭐하자는 겁니까? 쿠팡 편리해서 자주 애용하는데 몇일 전부터 무슨 캐시슬라xx도 아니고 화면 꺼져있어도 밀어서 해제하기가 뜨질 않나 띡띡거리면서 스트레칭하게 시키질 않나 광고가 무슨 몇분에 한번씩 계속 뜹니까? 어떻게 해결해야 하나요? 쿠팡 앱 바이러스에요?,
JINSU OH,1,2019-08-12,0,"별하나도 아까워요 로켓배송에서 이어폰 구매하고 한달내내 시간날때마다 블루투스 연결시도해봤는데 계속안되서 as센터 번호 알려달라 했더니 일주일넘게 걸리네요 첨 알려준번호는 없는번호 두번째 번호는 쿠팡에 납품한적없다하고 상담전화하니 이것도안돼저것도안돼. 그것뿐이겠어요 액체류 김치,향균제 주문하면 다터져서 와서 빌라 복도 청소 제가 다했어요^^ 상담콜센터는 다안된단말뿐 인터넷 톡톡상담은 상담원이 확인하고있으면 글도못쳐요^^ 글자수도 제한되어있구요 이거 안당해보시면 몰라요 구매할때야 로켓배송빨리오죠; 반품할땐 무조건 나몰라라예요 쿠팡 대표님은 잘좀 생각해보세요 요즘 시국도 쿠팡 많이 안좋은데 ㅎㅎ 한순간에 거지되기 싫으시면 잘생각해보셔야 할거예요~",
박복실,2,2019-06-24,9,배송 문제 때문에 별 하나 뺍니다. 로켓배송 주문하며서 '직접 받고 부재시 문 앞' 으로 요청했는데 기사님이 배송 전 전화도 없고 집에 있었음에도 불구하고 벨을 눌러 택배가 왔음을 알리지도 않고 문 앞에 놓고 간다는 사진만 문자로 보냈더라구요. 문자는 특성상 바로 확인을 할수도 있고 그렇지 않을 수도 있는데 그러다가 물품을 도난당하면 기사님이 책임지나요? 아님 쿠팡이 책임지나요?,
김국밥,5,2019-04-16,6,"다좋은데.. 새벽배송 바쁘실텐데 사진찍어서까지 알려주실 필요가 있을까해요. 저희야 당연 친절하고 편리한데.. 시간내로 갖다 놓기도 힘들텐데 사진까지 찍게 하는건 너무 과한 서비스 아닐까요. 특히 저희집은 엘베없는 4층이라 더 죄송스럽고요. 그리고 일요일정도는 배송을 안해도 되는게 아닐지..ㅜ 저는 생각날때마다 주문하고 주말에 받고나서 아차합니다. 그래서 주말은 쉬시라고 주문을 참고요. 굴러가는 시스템을 제가 모르니 도움이 안될지도 모르지만요. 또 포장도 너무 과해요.. 안전하게 보내려고 하는건 이해하지만 환경에도 좋지않고 매번 가져다 버리는 것도 일입니다. 배송을 빠르게 하느라 되는데로 포장하다 생기는 사태같은데, 그냥 롯ㄷ마트처럼 한상자에 몰아서 줘도 되지 않을까요ㅜㅡㅜ?? 친절이 너무 과한데 이것이 직원들을 갈아서 하는 서비스가 아닐지 마음이 무겁습니다. 또 원하는 배송일을 정해서 배송하는 서비스도 있으면 해요. 너무 여러차례 시키는 것 같아 죄송하거든요.",
수달아 오래오래 행복하자,5,2020-06-18,0,배송도 빠르고 다들 친정하셔요~♡♡,
윤태희,5,2019-06-23,0,친절하고 아주가격이저렴합니다. 최고에서비스입니다. 빠른배송을해주셔서.또한편리하고요 자세한설명과함께 마춤주문도되어있어서 사이즈주문도가능하고요 배달되는제품도 파손이전여되지않은제품이도착됭서 무척 부듯합니다.,
김우진,5,2019-04-11,21,타사 앱과 비교하면 제품상세설명이 조금? 적지않게 부족하며 검색결과내에서 세부검색할 수 있는 기능이 있었으면 좋겠습니다.검색된 제품수량이 많을때 계속해서 스크롤을 내리면서 보다보면 검색된 수량이 모두 나오지 않고 더이상 진행이 안됩니다 다시말하자면 검색제품을 고가순으로 보다보면 어느정도나오다가 낮은가격의제품을 볼수가없고..같은제품을 저가순으로 보다보면 높은가격의 제품을 볼 수가없어요..한마디로 검색한 제품전체가 보여지지는 않습니다. 배송은 전세계에서 최고라 할 수 있겠습니다..도착예정일 확실하구요..로켓배송은 두말하면 입아프죠..따뜻한 쿠팡으로 번창하세요..,
율아치가조아조아,1,2020-04-22,1,"백열무김치를 주문 시켰는데,택배기사가 던졌는지,반이 깨져서 물이 다흘렀고 엉망입니다",
임율리아나,5,2020-06-09,0,배송이 빨라서 좋아 요😀,
박민기,3,2018-10-21,0,"버그가 있네요. 수정 부탁드립니다. 남성용품,생활용품 등등 좌표가 뒤로 한칸씩 밀린건지 생활용품을 선택하면 남성용품으로 가고 가전/디지털을 누르면 생활용품으로 가네요. 수정부탁드립니다.",
신직수,5,2019-06-06,0,진짜 몇년동안 정말 잘쓰고 있어요. 다른 앱들보다 가격도 정말 저렴하고 무료배송이 정말 많아요. 진짜 유튜브에 뜨는 광고처럼 하나만 사도 저렴한 걸 사도 무료배송 해주니까 진짜 좋은 거 같아요.,
Google 사용자,4,2018-11-19,0,다양하고 저렴한 제품이 많아서 좋은데 조금 단가가있더라도 사용할수있는 제품만 있었으면해요. 후기없으면 불안해서 살수가없어요. 싼게 비지떡이라고 너무 아닌 제품은 가격이 싸더라도 안올라왔으면 해요,
나은혁,1,2020-09-20,3,"좋은데, 판매처가 달라도 같은 제품이면 리뷰가 섞여서 나와요.",
조은희,4,2019-04-11,0,50대 주부입니다 잘지워지지도 않고 색상도 참 마음에 듭니다 만족합니다 특히 보라색은 이쁜색이 참귀했는데 기대보다 훨씬 이뻐서 받아보고 기분이 참좋았습니다 다쓰기전에 최소 5개는 더사서 쟁여둘 생각입니다 감사합니다.,
오정도,5,2020-04-22,1,편 리 한구매 다양한물품,
zsrsou oa,5,2020-09-21,0,쿠팡은 정말 사랑이에요💜 이전엔 타사이트보다 많이 비싸다고 느끼고 잘 이용을 안 햇엇는데 가격도 합리적으로 조정된것 같고 서비스가 완전 만족 그 자체에요 쿠팡안에서는 대한민국이 선진국이 된 느낌이에요 단 쿠팡을 탈출하면 바로 양아치인 대한민국의 현실이죠ㅎ 더 이용해 봐야 변질될지 어떤지를 정확히 알겟지만 아직 까지는 고마울 정도로 만족해요 지금처럼만 운영한다면 쿠팡은 정말 승승장구해서 지구를 아름다운 인간적인 공간으로 변화시켯으면 좋겟어요🎁🛒🌏⚖🗽👍👍,
Google 사용자,5,2018-10-11,0,반품환불처리엄청빠름 정보도빠름 꼼꼼한 앱관리맘에듬 검색도아주편리함 결지방법도쏙맘듬 가격기복~ 결지하려다 비싸져서 다시떨어지길 기다렷다 구매할때도잇는 ㅋ 쿠폰이용이좀불편함 로켓배송을 일반배송으로 선택가능도햇으면 더좋을거같은 (가격이꼭 19800원이 않댈때 억지로 다른걸 끼워 구매해야할때도잇음)(배송사님 당일로켓땜에힘들어하는걸보면 그양 일반으로주문하고싶은마음-비가올때),
전미선,5,2019-05-27,28,"다른앱에 비해 쿠팡은 첫번째, 결제가 간편하구요, 두번째, 상품선택하기가 쉽습니다. 일목요연하게 정리가 잘되었다고 해얄까요.. 기본적으로 상품도 믿을수있구요.. 쿠팡고객된지 몇년째인데 아주 만족스럽습니다. 계속 성장하는 회사로(기업으로) 남아주세요~~",
손만넣고잘께,1,2018-10-04,1,"로켓배송걸어서 추가로 구입하게 만들고 배송은 로켓이 아니고 배송지연 전화,문자도 없음. 예전엔 배송기사와 연락가능 위치도 정확했는데, 요즘은 주는데로 받아야하니?로켓배송하는 사람들 정직원이 아닌 일용직인가보네ㅡ책임감도 없고ㅡ사무실에선 컴퓨터나 꼴아보고 놀고있으니...",
김신애,2,2018-10-20,22,쿠팡은 다좋은데 휴대폰이 혼자 좀비같이 팝업이 갑자기 뜨니까 곤란한상황이 몇번 발생되어 문제제기를 했고 불편함을 호소했는데 설정은 바꾸고 그 이후로도 계속 반복되는 상황에 짜증과 스트레스가 극에달해 삭제해버렸습니다. 어짜피 검색하던 목록들 팝업창으로 뜬다고 구매하는것도 아니고 불편하고 작업하다 팝업이 떠서 짜증스럽게 만드는데 왜 개선을 안하는 겁니까? 장점들이 많은데도 불구하고 다시 쓰기 불편하고 싫게 만드는 팝업광고창 때문에 삭제하고 떠납니다. 버그 좀비 같은 팝업광고창 이거 제발 개선하십쇼 좀 ~!!!!!!! 왜 삭제했는데도 계속 뜨는겁니까~!!????,
임깽미,4,2018-11-22,1,오늘 갑자기 쿠팡이 안되는데 왜그러죠? 데이터 요청에 실패했다고 계속 뜨는데..어플을 삭제했다 다시 깔아도 그러고..내폰이 이상한건가 했는데 다른사람한테서도 안된다고 하네요..,
미니유슬,2,2020-04-24,0,주소지 입력할 때 신주소로 상세입력이안되서 계속 다른곳으로 배송이되서 많이 불편합니다 문의를 저번에도 했는데 제대로 조치도 안취해줌,
Google 사용자,5,2018-12-30,0,난진짜 쿠팡앱없었으면우째살앗으꼬..ㅋㅋㅋㅋ 다른앱보다 편하고 빠르고..진짜너무좋음 단지 아쉬운점은 쓸데없이 판매도안하고 물건 있지도않은거 올려놓고 결제하게만들면 며칠뒤 반품처리하라고해서 다시취소하게만드는 그런 물건들..업체들.. 너무싫어요 물건이없거나 단종됫으면 미리없다고하지.. 그래도 쿠팡앱 너무좋음,
이수니,5,2020-05-21,0,사용하기 편하고 좋습니다 최고예요,
위리놈,1,2019-06-14,48,정말 다좋은데 동의없이 어플 사용중도 아니고 킨적도 없는데 광고창 뜨거나 영상 보고있는데 정지되기도 하고 광고 때문에 노래도 계속 끊기고 뭐하자는겁니까? 알림 다 꺼놓고 기기설정 들어가서 다 꺼놓기 까지 했는데 왜 광고인지 푸쉬알림인지가 뜨죠?,
봄의선율,3,2018-11-22,4,지금 쿠팡앱열엇는데 잘되다가 갑자기 데이터 요청 오류라고 들어가지지도않네요 타 쇼핑몰앱은 와이파이도잘되고 데이터도잘되는데 오늘 은 왜그런건지 웹사이트도안들어가지고...오류인거같은데 수정바랍니다......;;,
김유탁,4,2018-12-11,4,저처럼 쿠팡 실행하지도 않았는데 간헐적으로 쿠팡 혹은 티몬 최신사용어플에 뜨는분들 참고하세요. 삼성전자서비스 가봤더니 '스마트택배' 어플이 메모리를 비상식적으로 많이 잡아먹는다고 해당 어플 사용시 쿠팡이나 티몬 등을 연동하므로 의심이 되어 해당 어플을 제거하라고하여 해봤더니 저는 그 증상이 사라졌습니다. 쿠팡 어플의 문제가 아니고 택배 어플과 쇼핑 어플을 연동시켜주는 그런 어플을 사용하시는 분들은 해당 어플 제거하고 상태지켜보세요.,
강상범,1,2020-09-23,0,진짜쓰기싫음 폰으로 상품만 보려해도 앱설치유도 리뷰보려해도 설치유도 이거때문에 쿠팡 더 안쓰게됨 별 한개도 아깝,
정연우,4,2019-06-25,10,딸아이가 앱을 깔아줬는데 사용방법이 어려운줄 알고 사용안 하고있다가 한번사용해보니 편하고 좋네요.. 다만 작은물건에 큰박스가 오는게 낭빈듯하네요~~~ 식품이나 향기나는물건들은 어떤상품이 더좋은지 잘 알수없어 쿠팡추천 상품들을 보고 구매해 봅니다..사용해보고 좋으면 추천상품 위주로 사용하려하니 좋은 물건 추천 바랍니다,
박연주,4,2018-11-21,1,처음에는 포장이 너무 완벽해서 좋았는데 시간이 지날수록 포장(그냥 비닐봉투)이 허술해서 파손되는 제품이 느는것 같아 다른사이트로 자꾸 주문하게 되네요 배송에 조금 신경써주세요,
이하나,4,2018-10-26,88,상품도 좋고 가격도 착해요~ 혹 10개 중 3개 상품은 문제있어요~ 복불복 게임으로 사는것 같은생각....... 좋은 상품이 많아요 ~ 이용하시면 후회하지 않으실 겁니다 ~ 앞으로도 잘 부탁드려요 ~🤩,
이광현,5,2018-10-18,0,정렬 시스템도 애초부터 맘에 들어했었어요 그리고 지난 번에 재고 부족으로 아쉽게 구입 못 한 외장하드 오늘 갑자기 재고 있다고 정크 알림이 자동으로 떠서 구매 성공했습니다 정크 알림을 따로 설정해놓지 않았는데도 불구하고 고객의 사소한 것 하나까지 신경써주시니 어찌 감동을 안 받겠나이까,
비타민비타민,5,2020-08-01,0,배송도 잘되고 쿠팡기사님도 정확하시고 반품도 잘되고 나무랄게 없는 쿠팡 이랍니다 .,
박흥대,3,2020-07-21,0,다양한 상품을 제공합니다,
정연빈,2,2019-01-21,4,싸고 다음날 바로 받아볼수있어서 한달에 10번도 더 이용하는듯한데요 어느순간부터 광고 팝업창 미친듯이 뜨네요 아 진짜 시도때도 없이 너무 뜨니까 열받아서 앱 삭제하고싶을 정도예요 적당히 좀 뜨게 해주세요 짜증나서 미치겠어요ㅡㅡ,
yuri jeon,1,2019-03-08,0,상담으로 문제해결이 어려웠다 개인정보로 타인의폰에 내정보가 자동로그인되어있는상태를 본인고객이해제요청하는데 안된다는건 쿠팡이랑 큰회사의 보안수준을잘느낄수있는것같음 다른기계에로그인된 내정보는 개인정보가아니가? 보통 다른사이트는 본인정보에서 비번을바꾸면 다른 로그인되어있는폰에 재로그인하라고 로그인창이뜬다 그게안되면 본인고객요청시 되어야하는게 맞다 정말 어이가 없다 폰을빌려 주문한 한번실수로 그사람이계속 내 정보를본다니.... 그게껄끄러운사이면 어쩌란건지 어느게 더중요한개인정보인지 모르는듯 탈퇴를하고 재가입하는수밖에없다,
오스마르,5,2019-08-16,90,"배송 진짜 빠르고, 앱도 빠르고, 검색도 너무 편해요. 한번 쓰기시작하니까 다른 쇼핑앱은 사용불가 입니다. 저녁먹으면서 물건주문했는데 새벽1시에 문앞에 배달온거보고 문화충격받았습니다. 쿠팡배달하시는 분들 건강조심하시고 회사에서도 합리적인 보상과 복지제도 해주셨으면 좋겠네요.",
Jongboo Kim,5,2020-09-05,0,배송빠르고좋은데 택배종사하시는분을위해서라도 로켓배송은너무하는것같습니다.그들이기계는 아닐텐데..굳이새벽에받아 뭐하나 생각도해봅니다. 좌우지간 택배하시는분감사합니다.,
Yoo Myeong Hui,5,2019-02-27,9,"직구를 편하게 할수 있어서 개미지옥으로 빠져버린ㅋㅋ,로켓배송 또한 맘에듭니다. 택배보관후 사진찍어보내는 서비스까지 감사해요. 그런데 배송해 주신분의 전번이 아니라 쿠팡의 전번이라 혹시라도 배송문제가 생겼을경우 좀 복잡해 질듯 하네요.",
js kim,3,2019-06-22,8,로켓와우 배송 항상 이용하는데 현관문앞에 항상 놓고 가믄서 인증샷 남기고 가더니. 어째 그날따라 현관문앞에 없더이다;;; 그 새벽에 아기 안고 나가서 1층 비밀번호 누르는데까지 나가서 박스 큰거 두개 들고들어옴. 갑자기 왜이럼?ㅜㅜ,
깡깽막,4,2019-05-16,17,쿠팡앱의 만족도는 최고... 정확한배송과 빠른배송 카톡확인사진전송과함께 친절 은기본 사후서비스도 잘처리 되었으며 지금은 사용도편리해서 거의 따로마트를 안가는편입니다. 별 5개를 하고싶었으나~ 하나는 더욱발전하길 바라는마음으로 보류~~~,
"수원반찬가게또,와요",1,2018-10-31,1,로켓배송 이용하려고 40분전부터 결제 하는데 계속 주문중오류 랍니다 계속... 그리고 12시 지나고 바로 결제 됩니다 아주 뭐 같은 상황입니다. 핸드폰 겔9+인데 핸드폰이 구려서는 아닐테고 데이터 무제한인데... 내 핑계는 하지마시고.. 쿠팡 많이 이용하는데 오늘 뭐...같은 상황에 좀 개선해줬으면 좋겠어요 .....다음에 또 이러면 기분 나빠서 더 이용 안할거 같아요,
Andy Kim,5,2019-05-03,4,"저는 오랜 옥션 VVIP 맴버입니다...주로 옥션만 사용하다가(쿠폰할인 및 포인트 혜택등의 이유로..), 최근 쿠팡을 통해(저렴함 가격으로 인해..) 몇가지 상품을 주문해 보았습니다. 저녁7시 전에 주문하면, 담날 새벽에 문앞에 상품이 도착하는, 이런게 있는줄 몰랐습니다...배송이 늦어지면, 판매자와 연락, 쇼핑몰 상담원과 연락하는 과정에서 적지않은 스트레스를 받았던터라, 너무 편하고 좋습니다 첫번째는 물론, 저렴한 가격이지만, 무엇보다 담날 새벽에 상품이 도착해 있어, 늦은 배송 스트레스와 판매자나 쇼핑몰 상담원을 직접 컨택할일이 없어 너무 편합니다...진즉에 알았으면, 그동안 다른 쇼핑몰을 통해 판매자 및, 상담원과 실갱이 벌일 문제가 없었을텐데 ㅠㅠ주로 배송 및 반품 문제였습니다... 저는 반품은 귀찮아서 거의 안하는 편이지만, 판매자를 직접 컨택하면 언제나 언짢은 일들이 생기곤 합니다..결제 했는데, 왜 배송 안해주냐는둥..뭐 그런...이제는 쿠팡을 통해 총알 배송",
김민영,5,2020-07-29,0,로켓후레쉬 경기권친구집있을때 매우편하게썼는데 경사도지역에없으니ㅠㅠ 엇능 생겼음좋겠어요 여기 마트 전부 야채신선도가떨어져서 갈만한마트가없네요ㅠ,
신경철,1,2019-12-17,0,리뷰를 지우기도 하는구나. 당황스럽네. 쿠팡정도면 인지도가 낮은 것도 아닌데 웹상에 배너광고 지우지도 못하게 만드는 마케팅은 안해도 될 것 같은데 하도 저급한 방식이라 한마디했더니 리뷰를 지운다?ㅋㅋㅋ 혜택 아무리 많이줘도 이딴 방식이면 안쓰는게 답이지.,
벡터의일상,5,2020-05-30,0,지금까지 이런앱은 없었습니다.그런데 이걸가지고 진품이아니네 왜 안오네 하며 댓글을 다는사람들은 뭡니까?정말 그러지마세요 엄현히 그들도 사람입니다.,
권서연,4,2020-03-21,438,"데이터 요청에 실패 하였습니다. 웹에서 열기 시 해당 지역 불가 및 페이지로 열어볼 수 없는 상황입니다. 지웠다가 다시 받아도 동일 페이지만 뜹니다. 업데이트도 최신버전입니다. 5G 에서 안되는 부분인가요? wifi 사용시 로그인은 가능한 것으로 확인 했습니다. 개발자님, 빠른 확인 부탁드립니다. 2~3번 껐다가 켜니 다시 되요! 다행 입니다.",
Google 사용자,3,2019-01-26,0,자꾸 자동실행될때가있고 네이버나 다른사이트에서 검색시에 쿠팡으로 들어오면 뒤로가기를 눌러도 그전페이지로 나와지지가 않아요~~일단 쿠팡이 실행되면 종료도 잘되어야하는데 그게잘안됨,
허민영,5,2018-11-03,0,개인정보 보호 차원에서 번거롭지만 결재방법이 잘 되있는거 같아 좋고 4개월에 한번씩 한번더 확인을 하면 더 좋을거 같아요 좋은제품 믿고 쓸수있게 검역도 확실히 해서 소비자에게 사랑받는 쿠팡이 되면 좋겠습니다 ^^,
예사,1,2020-04-25,1,쿠팡깐후 쿠팡종료하고 다른 거하다보믄 광고팝업 뜨는이유가모죠 안뜨게하는법좀알려주세요. 쿠팡지우면광고팝업 전혀없어요. 우째야하나여,
보람김,5,2018-11-22,15,쿠팡이 서비스가 좋아서 별 다섯개 남겼는데 저만 그런건지 다른사람들도 그런건지 와이파이를 켜도 데이터요청에 실패했다그러고 데이터를 켜도 데이터요청에 실패했다그러네요. 이 오류좀 수정해주세요.,
류혜지,1,2019-01-29,4,지방 살아서 로켓와우 사용 못하기도 하고 있어도 항상 쓸 거 아닌데 로켓와우 기능은 제외를 못시키니까 물건 고르기 너무 불편해요... 로켓배송과 로켓와우만 보는 기능이 따로 있으면 그걸 제외하고 보는 기능도 있어야 하는 거 아닌가요.... 사지도 못하는 물건들이 너무 많이 끼여 있으니까 굉장히 불편해요. 이때까지는 배송시스템이 편리해서 대부분의 생필품들 전부 쿠팡으로 구매했었는데 이제는 물건고르는게 불편해서 더이상 안쓰려고요.,
안주은,1,2020-06-08,3,쿠팡에서 헤어 브러쉬를 시켰는데 도착일이 지난지 15일이 지났는데도 안 오고 돈은 다 냈는데.. 정말 너무 실망이네요,
Hosean호션,5,2018-10-30,56,많은 쇼핑어플중에 당연 으뜸이 아닌가싶다. 일단 무언가 상품을 찾기가 매우 편하고 배송 관련 부분은 굳이 말을하지 않아도 다들 아는 사실일거라고 믿어의심치 않습니다.편하고 빠르고 친절하고 쿠팡맨들 감사합니다! 지금도 좋지만 항상 서비스를 더욱더 개선하려고 노력해주시는 본사 관리사원분들도 감사합니다! 저는 행뷱한 소비자,
강유연,1,2020-07-31,0,요번 업뎃 이후로 배송조회하니 자꾸 잘못된접근 이라고 뜹니다. 어떻게 해야되나요???,
Rina,1,2020-08-29,2,"쿠팡 지금 저만안되나요? 결제후 돈은 빠져나가는데 주문내역엔 안뜨고, 주문정보가 존재하지 않습니다 팝업만뜨고 안되네요. 빠른 답변주세요",
김동하,4,2020-05-25,0,좋은제품도 많고 좋네요,
강인식,1,2019-01-21,1,"쿠팡앱 불법 강제접속 됩니다. 폰 열 때마다 쿠팡 접속이 강제로 실행되어 아예 삭제를 해버렸는데, 지금도 광고부터 뜨길래 쿠팡앱 평가하고 있네요. 쿠팡 대단하네요. 강제접속 하는 앱을 깔게하드니, 앱 삭제를 해도 뜨네요. 신고도 할겁니다. 알아서들 쿠팡앱 설치하세요ㅡ",
쑥쑥,1,2020-08-09,0,왜 쿠팡 앱만 자동실행 되는 건가요? 모르쇠할려나.. 어쩔 수 없이 다른데 이용해야 되네요.,
주수진,2,2018-10-11,1,쿠팡 어플 좋았어요 그런데 요즘들어 어플을 키지도 않았는데 저절로 창이뜨더군요 필요할때만 보고싶은데 상위 알림으로 뜨는것도아니고 바탕화면처럼 어플실행되는점이 싫습니다 휴대폰열고 일도 해야하는데 자구 걸리적 거려요.. 해결이 안된다면 어플을 지울 수 밖에 없습니다 아님 설정같은걸로 키고 끌 수 있는 기능이 있나요? 이렇게 창이 뜬다고...쿠팡제품이용하지않아요..필요해야 이용하져...,
김수영,1,2020-03-10,0,갑자기 업그레이드가 뜨더니 업그레이드해도 시간이 넘오래동안되지않아쿠팡지우고 다시 다운로드시도했는데도 앱이깔리지가 않네요 쿠페 머니에잔액도 있는데 어떻해야하나요? 갑자기 이러면 어떻게 쿠팡을믿고 주문 하겠어요,
한덕연,1,2018-10-09,7,G6폰 입니다. 쿠팡 열지도 않았는데 알람울려 보면 자기 멋대로 앱이 열려있고 그러내요. 앱 삭제하기 전에 엉능 조치해주세요. 아니면 설정 변경할 수 있는 방법 공유해주세요 찿아봐도 없네요.,
문주미,3,2019-06-26,0,빠르배송 상품처리는 좋습니다 근데 집에있는데 벨소리도없고. 또는 너무늦은시간에보내선지 아무연락없을때도있고 또는 문자로 도착한사진만 보내시고. 저희동네 물건훔쳐가는사람많은데 배송이 하루이틀 더걸리더라도 안전한게 바뀌었으면좋겠네요,
Google 사용자,4,2019-04-17,11,편리한 면이 많은 편이죠 배송이 젤로 크죠 배송하고나면 사진까지 찍어서 보내주시는 센스!! 퀵서비스같은 느낌이랄까 ㅎ 그러나 간혹 좋지 않은건 제품들이 하자가 있음 판매처에 연락을 해서 배송을 신청해야하는경우입니다 쿠팡으로 바로 되는것두 있지만 의류 가방 이런쪽은 거의 판매처에 직접해야하는경우가 많아요 그래서 더 오래걸리기도하고 연락이 늦어질때도 있고 그리고 배송료가 두배인경우도 있다는사실!!그래서 대부분 그 제품을 마지못해 쓰는경우도 있죠;;; 의류나 가방 그런 쪽은 정말 신중해서 구매하셔야할듯해요 그외엔 나름 편리하고 특히나 잘아는 제품들 구매는 정말 좋답니다^^싸게 빨리 구입할때도 있다는 점!! 잘알고 잘 선택해서 한다면 좋지만 판매처에도 좋고 신뢰되는 제품이면 좋겠어요 구매하고도 짜증날때도 있어요 두번다시 구매안하고픈 판매처도 또다른 피해 소비자가 없길 바라지만 그전에 쿠팡에서 그회사의 제품을 제대로 알고 광고를 했음좋겠네요 그럼 감사하네요 !!믿고 사는 쿠팡이길바램요,
서상필,2,2020-05-30,0,재입고 알림신청 했지만 알림이 한번도 오지 않네요~~근데 왜 답변이 없죠,
둥둥동동,1,2019-09-18,50,"댓글들 보면 확실히 쿠팡이 점점 이상해져가는걸 볼 수 있다. 계속해서 나오는 주소 오류, 지연들에 대한 처리방식부터도 초심을 잃은것같다. 그리고 사내 성희롱 사건의 중징계가 정직 3개월. 계약직 여성분 계약만료와 겹친다? 대충 무마하려고 하는게 느껴지는 대처. 오늘부로 쿠팡은 영원히 손절한다.",
지석,1,2020-04-06,0,로켓 와우 클럽이 뭔데 어이가 없네 돈은 왜 자동으로 빠져나가는데 한 번도 사용안하고 앱을 지웠는데 돈이 자동으로 왜 빠져 나가,
소확행,1,2020-09-17,0,후기 사기 어쩐지 그동안 의아했던적이 한 두번이 아녔는데 결국 뉴스까지 탔군요,
한솔,5,2018-12-22,1,사용이 넘 편해요!! 타 앱만 몇년을 사용하다가 하도 광고뜨길래 들어갔다가 결제나 배송같은게 넘 빠르고 편해서 필요했던거 열심히 구매중ㅋㅋㅋㅋㅋㅋ실시간 카톡상담도 되게 편하구 좋아요!!,
hyunjin Lee,1,2019-07-11,171,쿠팡 무지 잘 쓰고있는데요. 앱을 삭제하라는건지 몇달째 짜증나게 네이버앱켜면 쿠팡광고부터 뜨네요. 이거 언제해결되나요. 저만그런게 아닌것 같던데~ 몇주 전 쿠팡앱 삭제하니깐 안뜨더라구요! 진심 귀찮고 짜증나서 귀한시간들여 앱평가하러 들어왔어요. 빠른해결 부탁드려요^^,
이은애,1,2020-04-15,4,쿠폰적용할때 마다 오류나는 앱 처음봄. 규모대비 실망스런앱. 담당부서 모니터링은 하는지 궁금.,
유창현,5,2019-05-01,2,"소비자 편의성에서는 탑이다. 결제간편성, 배송. 그리고 하나머니 쓰기 애매했는데 로켓페이로 쉽게 전환되는거 한 번 감동받음. 가격비교 잘해서 다른사이트 비교안해도 되게만 관리 잘해주면 될듯. 적자 엄청난다는데 개인적으로 이런 편한 플랫폼 안무너지길 바람.",
Glitter,4,2020-03-20,182,앱도 잘 쓰고 있고 물건도 정말 편리하게 잘 사고 있습니다. 다만 언제부턴가 알림센터에 새로이 표시되는 알림을 읽어도 숫자가 지워지질 않아서 조금 거슬리네요. 치명적인 오류는 아니라지만 예전에는 없던 문제이기 때문에 다음 업데이트 때는 개선됐으면 좋겠습니다. 좋은 가격에 좋은 물건을 구할 수 있게끔 해주셔서 항상 감사드립니다!,
조혜림,3,2019-07-19,0,배송 빠르고 좋은데 전화 켜기만 하면 뜨는 광고 때문에 정말 짜증나 앱 설치 삭제 해도 여전히 ... 급할땐 정말 화가 납니다. 제발 부탁드립니다. 광고좀 않뜨게요.,
현서,5,2020-05-05,0,정말 ㅠㅠㅠㅠㅠㅠ 너무너무너무너무너무너무 좋습니다 로켓배송 정말 좋구요 요즘은 로켓와우랑 로켓프레시도 생겨서 물건을 빨리받을수있어서 좋습니당,
장비호,4,2018-12-18,0,물건많고 싸다고 같이 일하시는 분께서 영업ㅋㅋ해주셔서 다른앱쓰다 갈아탑니다.. 결제도 카드등록해두면 간편하고 광고가 적어서 원하는 물건에 집중하기 좋습니다. 물건 진짜 많아요 ㅋㅋ 추천합니다.,
박진아,5,2020-02-19,447,"빠른배송,휴일에도 배송, 너무 편하고 좋아요.한번 이용하다보니 계속 이용하게 만드는 편리성이 있네요 .성질급한 나에게 딱맞는 다음날 아침 7시에 받아볼수있고, 그렇다고 가격이 비싼것도 아니고 다른데 보다 저렴하다!! 쿠팡에 빠지다🤩",
Melissa kang,2,2018-12-15,1,요즘 로켓배송 느림.. 다음날 도착 보장이라해놓고 그 다음날 아무런 연락도 없이 안옴ㅋㅋㅋㅋ 고객센터에 물어보니 미안하다고만함... 그리고 다음날 저녁에 조용히 문앞에 놓고가심.. 늦으면 늦는다고 말이나 해주든가..급하니까 로켓배송시킨건데..갈수록 초심 잃는듯..,
신인찬,5,2019-02-05,0,아 필요한거 있으면 이 어플 추천 진짜로 필요한거 다있고 없는게 없는 활용성 좋다 그리고 결제 한번만 해놓으면 이후에 편하게꼬롬 자동으로 내가 주로 쓰는 카드로 결제가 되니까 진짜 편함 자취생한테도 필수 어플이기도함 일단 한번 써보는게 좋을듯,
