name,ratings,date,title,comment
,1,2020-12-08,앱이 가끔,"문제가 있어요. 동작이 안되고 버퍼링 끌다가 멈추고 꺼지는 등. 기종은 아이폰 12 프로 입니다. 지금도 문제가 있어서 장바구니 담는것도, 장바구니 들어가는 것도 안되네요"
,1,2020-12-08,에러,오늘오전부터 죙일에러가납니다
,5,2020-06-28,퀄리티가 있어요,"배송,제품, 서비스등 모두 만족합니다"
,5,2020-03-01,정말 간편한 장보기,시간이 부족 할때 냉장고가 비워져 있어도
,1,2020-06-08,비번을 잊어서 변경해서 로그인했늠데 왜 계속 틀리다고 하죠?,"몇번을 시도해보고 저번에 리뷰도 남겼는데, 다 고쳤다더니 여전히 똑같네요. 돈을 주려고해도 못받아 처먹네"
,4,2019-05-27,iPad용 가로모드 지원해 주세요,아이패드용이라면서 새로모드만 지원하니 불편합니다.
,5,2020-02-19,배송이 빨라요~,신선하게 빠르게 받아서 먹을수있어서 너무 좋아요..
,5,2021-03-28,여기가 그 사람마다 물건가격이 다르다는 그어플인가요?ㅋㅋㅋ,뉴스에도 뜨던데요? ㅋㅋㅋ
,5,2020-10-15,ㅎㅎ 조와요,검색 맨 위로 가기 버튼만 있으면 완벽할 것 같아용!
,5,2020-09-11,사용 후기,"정말 편리하고,생물들도 신선하고 좋아요!🤗"
,5,2020-07-04,점점 나아지는..,처음보다 상품이 많아서 좋으네요..
,5,2020-07-03,세내기,진작에 마켓컬리에 대해 이야기를 들었지만 직접 보지못한 상태에서 주문하지 못하는 요상한 버릇이 있는 일인으로써
,5,2020-04-25,반신반의,첨에 마켓컬리를 알게 되었을 때 크게 관심도 없었고 쇼핑몰이 다 거기서 거기지라는 생각을 했다.
,5,2020-01-31,고마운 마켓컬리,아침마다 필요한 신선한 제품을 받아볼수 있어서 너무 좋아요^^
,5,2020-01-16,마음에 듭니다!!,보기 좋게 꾸며져 있고 필요한 정보를 알기 쉽게 기재되어 있어 마음에 듭니다!
,5,2019-12-20,배송상태 배송빠르기 모두 만족합니다,감사합니다
,5,2019-12-18,마켓컬리 너무 좋아요,진짜 편하고 너무 좋아요
,5,2019-12-15,퍼플사랑~❤️,새로운 상품 기대와 항상 만족하면서 주문하고 있어요~^^*
,5,2020-12-21,깔끔해요,배송도 빠르고 포장도 깔끔해요.
,1,2021-04-06,로그인좀 하자 진짜,지웠다 다시 깔아서 로그인할라했는데 까먹어서 아이디 찾기하니까 아이디는 다 나오지도 않고 비번도 못찾음 문의 할라니까 로그인해야되고ㅋ 뭐 어쩌라고 진짜
,3,2021-01-01,포장문제,최소한으로 포장재를 사용부탁드립니다. 과포장이 너무 심각해 구매가 꺼려집니다.
,5,2020-11-22,늘 그렇듯 맛있고 새로운 음식들 넘 좋아요,잘먹겠습니다
,5,2020-06-18,정말 편리하고 간편하고 배송 정말 맘에 드네요 배송기사님들께 가장 감사드려요 ^^,정말 편리하고 간편하고 배송 정말 맘에 드네요
,4,2020-10-07,아쉬워요,"쿠팡 로켓배송과 비교해서 지역이 넘 제한적이고, 제품종류가 단조로워요."
,5,2020-06-01,언제나 만족합니다,늘 실망을 주지않아. 자신있게 주변에 홍보합니다
,5,2020-05-13,마켓컬리 안 뒤로 매일 주문하고 있음 ㅋㅋ,연어배성 좋아요
,5,2020-01-03,최초 새벽배송,지방이라 새벽배송은 이용하지 못하지만 채소 과일등 싱싱해서 거의 매주 이용합니다
,4,2020-01-03,좋은데 렉 먹어요,어플 자체는 최고에요. 근데 11시 마감 전 저녁에
,5,2019-11-27,너무 좋은 서비스에요,항상 잘 이용하고 있습니다
,3,2019-12-17,너무좋은앱인데,앱이 정말느리네요..후기하나읽기두 속답답 ㅠ.ㅠ!
,5,2020-12-26,오늘 배송 받았는데 완전 짱 좋아요 신성하구요,아침에 문앞에 짠 너무좋아요~
,4,2021-03-18,첫구매 할인 착한 가격,착한가격으로 구매하게 되어 좋아요~
,1,2021-01-06,업데이트 하고 나서 장바구니가 안 들어가져요,업데이트 하고 나서 일시적인 오류 때문에 배송지가 안 불러와진대요. 장바구니가 안 들어가져서 주문을 못 하고 있네요
,5,2020-12-19,신선합니다,상품이 깨끗하고 신선하게
,5,2020-10-04,편리한 쇼핑,품질좋은 상품 덕분에 편리하게 이용하고 있어요^^
,3,2019-02-24,아이패드에서 사용하려는데 가로화면으로 죽어도 안돌아가네요..,도저히 못쓰겠음
,5,2020-06-02,신선하고 안전하게 배송된 맛있는 식재료에 매우 만족합니다!,신선하고 안전하게 배송된 맛있는 식재료에 매우 만족합니다!
,5,2020-04-06,아주좋습니다,신박하고 좋아요 다만 종이쓰레기가 많이 나온다는것
,5,2020-02-07,지금처럼~,냉동포장 잘 되어있어 좋아요~ 지금처럼 해주세요. 감사합니당
,4,2020-02-08,편리해서 좋은데,앞으로 더 다양한 제품들이 들어왔음 좋을꺼같아요~
,5,2020-01-17,서비스만족,종료  알림  주셔서  컬리  이용할  수  있어  감사합니다
,5,2019-12-22,"편리한 주문, 빠른 배송","편리하게 주문할 수 있고, 정확하게 배송해주셔서 좋습니다."
,5,2021-01-07,빠른배송,"빠른배송과 포장, 물건 등 다 좋아요"
,4,2021-03-29,쇼핑 후기,신선하고 퀄리티 있는 제품들 넘 즐겁게 쇼핑했습니다^^
,5,2020-12-28,개발자 입장에서,말이 필요할까요? 너무 잘만든 앱
,2,2018-01-11,배달불가지역이라니..,롯데택배가 다른 곳은 배달이 되는데 마켓컬리 제품은 배달불가지역이라고 떠버리네요..뭔가 먹을것가지구 차별당하는 느낌 ㅠ 맛있는거 먹고 리뷰 남겨보고싶어요ㅠ 흑흑
,5,2020-11-17,가성비는 없지만 좋은 퀄리티의 장을 볼수있음,ㅈㄱㄴ
,5,2020-07-29,너무맛있어요,가격도 좋구 고기도 좋네요  잘먹겠습니다
,5,2020-01-04,쭈욱 이용하고 있습니다.,좋은 상품과 새벽배송 만족하여 쭈욱 이용하고 있습니다.👍
,4,2020-07-12,후기를 좀더 직관적이게,후기의 평점을 직관적으로 볼 수 있게 하면 좋을거 같아요
,4,2020-01-08,만족합니다,만족하고사용하고있는데
,5,2019-11-18,마켓걸리 네이버 쿠키,저 첫구매했ㄴ느데 네이버 쿠키 안주던데 어디가서 문의해야해여 ㅠ
,5,2020-11-05,계란,신선하고 노른자가 노란빛이 많이나요~ 반숙해 계란장해서 먹는데 아주 좋아요~
,5,2020-07-09,좋아요,밤늦은시간주문..아침에 배달오내요...
,5,2020-04-03,신선하고  맛있어요!,임신해서 몸조리 할 때
,5,2018-07-09,너무 너무 좋네요,"음식의 질, 맛 등 다 맛있네요."
,1,2019-01-13,앱을 쓰라는건지 말라는 건지,상품 리스트에서 무언갈 주문하려고 해당 항목을 누르면 상품 정보고 뭐고 뜨지도 않는데 도대체 뭘보고 사라는 건가요
,5,2020-01-31,항상 만족하고 있어요~,믿을 수 있는 새벽배송..
,5,2020-01-14,좋아요,새벽 배송 첫주자 컬리만 시켜요~
,5,2019-12-21,너무 좋아요~~,신선하고 깔끔한 포장 요즘 트렌드에 딱입니당
,5,2019-12-16,신성하고 깨끗,깔끔한 식품 믿음을 주는 포장
,1,2019-12-06,서버 터졌나요?,"밤11시쯤이면 주문 몰리는건 알겠는데, 검색도 제대로 안되고 느려텨져서는 아무것도 되지 않네요. 밤11시 주문, 새벽배송이 매력인 마켓컬리가 이게 안되면 무슨 소용이죠?"
,1,2019-12-06,아..,오류 왜 개선 안해요? 사용자가 몰려서 그렇다는 변명도 한 두번이지 매번 주문 못하고 이게 뭐에요. 새로고침만 몇번 했는지.. PC로 들어가도 먹통이고 최악
,5,2021-01-16,마켓컬리 좋아요👍🏻👍🏻👍🏻👍🏻👍🏻,신규 가입자의 경우 친구 추천 --->  ysy2131
,5,2021-01-10,너무좋아요,마켓컬리가 선물처럼  와있을 때  넘나기뻐요
,5,2020-11-27,장바구니 말고,위시리스트도 있었으면 좋겠어요!
,4,2020-11-29,앱에서 늘사는것 카테고리가 안 보여서 불편해요.,개선해주세요~
,5,2020-07-08,넘편하고 좋아요,너무 애용 잘하고 있어요
,5,2020-02-24,편리한생활,너무 편리하고 좋아요
,4,2020-06-03,다양한 상품,컬리는 다양한 상품이 있어서 정말 좋아요 개인적으로 신세계보다 나음
,5,2020-01-23,배송최고!,배송 진짜 빠른거 같아요..연휴임에 도 불구하고 빠른 배송 감사합니다.
,5,2019-12-23,좋아요,항상 노력하는 컬리 애용할수밖에 없네요 감사합니다
,5,2019-12-17,재료가 신선하고 신뢰가 가요,재료가 신선하고 신뢰가 가는 몰입니다. 사용하기도 편해서 자주이용하게 되네요
,5,2019-11-14,찜하기좀만드세요,가지수도많은데 찜하기도 안되고 기본아니에요?
,4,2019-12-04,앱도 사이트도 전부 실행안되요,화면조차안뜹니다... 왜이런거죠???
,4,2018-10-29,잘사용하고 있는데..,찜하기 워시리스트 같은 기능이 있었으면 좋겠어요
,5,2021-02-02,주문할때 주소 바꿀 수 있게 해줘요,너무 불편해요 주소를 미리 바꾸고 주문해야해서
,5,2020-11-17,잘이용하고 있어요~~~,잘이용하고 있어요~~~ 빨른배송 부탁드립니다
,5,2020-10-25,상품이 좋네요,처음에 이용할 때는 망설여졌는데
,5,2020-08-20,상품선택등,모든게 간편하고 배달빨라 최고입니다
,5,2020-01-28,마켓컬리 너무 좋아요~^^,마켓컬리 너무 좋아요~~
,4,2020-04-13,빠르고 적은 양도 이뇨로서 좋아요,새벽배송 있어서 제일 좋구요!
,5,2021-03-30,마켓컬리 좋네요,빠르고 음식도 맛있고 쿠폰도 자주 주셔서 좋아요 ~~
,4,2019-12-27,위시리스트/찜목록 좀... ♡,정말 너무나 애정하는 마켓컬리!!!
,4,2020-12-02,간단하게 주문 잘 했습니다,앱을 통하여 냉장고 앞에서 식자재 바로 주문 가능했습니다
,5,2017-10-24,최고의 앱!!,상품도 너무 다양하고 이벤트도 매번 다양해서 매일매일 구경하러 갑니다!!
,5,2020-10-28,넘 만족입니다.,모든게 다 만족입니다. 계속 주문할생각입니다. 마켓컬리 사랑입니다~
,5,2020-07-21,마켓컬리좋아요^^,신선한 식재료를 빠르게 받을수 있어 좋아요^^
,5,2020-02-24,ios업뎃 이후로 좀 오류가나요,오ㅠㅍㄹㅇ이섯도 이상하네요
,4,2020-05-27,더사용해보께요,신선하고 맛있고 좋아요 그런데 사용해본지 얼마안되서 더사용해보고 다시말할께요
,4,2020-03-16,주문한 상품이 한꺼번에 오지 않고 따로 와서 일일이 확인해야 하는 번거로움이 있네요.,상
,5,2019-12-19,간편하고 좋아요,근데 가끔씩 신용카드결재오류가 떠요.
,4,2020-01-08,재구매,지인이 도시락으로 싸온 샐러드 먹어본 후 저도 계속 주문하고 있어요 ^^
,5,2019-12-16,주부 마음 알아주는 컬리,바쁜 일상에 빠르게 집 앞에 배달되는 컬리박스
,5,2020-08-20,새벽에 배송와서 편해요!,아이키우는데 너무 편리해요^^
,5,2020-07-29,너무 좋아요,무료배송 금액 반영 해줘서 부담없이 구매해서 넘 좋아요!!!
,5,2020-04-08,물건 좋구요 정확한배성과 깔끔한 포장 만족합니다,굿이요~^^
,3,2020-04-22,100원 상품 오류,지금 마켓컬리 신규가입시 제공되는 100원상품이 안 보여요! 오류 수정 부탁드려요!~!
,5,2020-01-17,항상 만족합니다^^,애기낳고쇼핑못하는데 도움되고 좋습니다
,5,2019-12-24,좋아요,세상살기 편해졌다는 생각을 하게 만들어주네요.
,5,2019-12-21,독특하고 맛있는 식품들 아주 좋습니다~!,신속배달 감사합니다!
,5,2020-04-02,좋아요 ~,상품 품질도 좋고 새벽배송 너무 편리하고 좋아요 ~
,4,2019-12-13,과포장,때문에 예전에 한번 주문한 뒤 한동안 재주문을 안했는데 지난번 주문시에 보니 과포장 문제가 해결된거 같아 계속 주문합니다.
,5,2020-02-06,처음써보는리뷰,"정말 좋아요.,~어쩜이리도 빠르게오는지~!!"
,5,2020-01-03,앱 작동 안되요 1/3 22:41,데이터 불어오는데 하루 종일
,5,2019-12-13,정말매력적인컬리,처음엔...그냥 근처슈퍼가서 사면되지..했는데..
,5,2020-12-26,알뜰한게 많이 나오면 좋을꺼같아요,자자주 이옹핮니다
,1,2021-03-06,직원 블랙리스트 만들어 일 안 주는 기업,양심도 없네요! 내부 고발했다고 조퇴했다고 즐랙리스트 만들어 일 안 주고 실업자 만들면서 소비자들 위하는 척 연기하고 정말 너무합니다!
,1,2021-01-01,새해에도 샛별 배송 하신다면서요,어른들 초대하고 떡만두국 끓여드리기로 했는데 11시 30분에 보내주신다고요 아 정말
,5,2020-11-22,좋아요,진짜 좋네요.
,1,2020-12-06,마켓컬리 계란,가족에게도 추천하고 잘 쓰고 있었는데 계란 사건 이후로 정 떨어져서 안써요 ㅎㅎ 다른 앱으로 넘어갑니당
,5,2020-08-20,다양한 제품,오랜만에 쇼핑하는데 다양한 제품이 많네요 ~
,5,2020-04-28,빠르고 맛있어요 포장도 깔끔합니다,빠르고ㅠ맛있고 특히 포장상태 너무 좋습니다~
,5,2020-03-28,"직장맘,,,",직장맘 한테는 없어서는 안 될 존재입니다.
,4,2020-04-27,좋아요,직장맘으로 편하게 잘 하고 하고 있습니다. 품절이 많아 좀 아쉽습니다
,5,2020-12-14,좋아요,마켓컬리 좋지않은소리 많이 들었는데
,1,2019-12-30,회원가입이 안되네요,휴대폰 문자인증 하려고 해도 문자가 안와서 가입이 안되네요. 3일나 지나도 수정이 안되는지... 아이폰 7s/ios 최신버전입니다.
,5,2020-11-24,굿,일단배송이 빠르고 싱싱함이 너무 마음에 들어요!!!
,5,2020-10-26,너무 편해요 ^^,포장도 깔끔하게 오고 야채도 신선하고 너무 좋아요
,5,2020-10-13,믿을만한 사이트,몇 번 주문안해봤지만 믿을만한 물건이란 생각이 들어요
,5,2020-07-12,결제,컬리만의 페이가 있으면 더 좋을것 같아요.
,5,2020-07-01,좋아요.,"딱 필요한거 좋은거만 있어서, 크게 고민 하지 않고 살수 있어요."
,5,2020-05-02,편리합니다,언에서ㅜ모든 걸 해결할 수 있네요
,4,2020-01-17,느려졌어요,후기보고 그 탭에서 구매할 수 있게 해주세요.
,4,2020-01-16,빠르고 좋아요,쇼핑이 쉽고 재미있는데 한가지 아쉬운것은 박스폭탄 ㅠㅠ
,5,2020-01-15,깔끔하고  정확한배송,깔끔하고  정확한 배송으로 신뢰되는 마켓컬리
,5,2020-01-10,가성비 최고^^,"가격대비 품질이 좋고, 포장도 친환경이라 더 좋습니다^^"
,5,2019-12-17,재주문,새벽배송 너무 좋아요
,5,2021-03-20,좋은 상품 빠른배송 언제나 만족합니다.,감사합니다.
,5,2020-12-31,품절상품입고,주문할려고 하면 품절상품이 많아요ㅜㅜ
,5,2020-03-19,신선하고 좋아여,신선하고 좋은 식품을 편하게 받을 수 있어서 좋습니다
,1,2020-09-09,실망입니다.,배송도 빠르고 자주 이용했습니다. 그런데 이번에 상품이 전혀 다른 제품으로 배송됐는데 며칠째 연락이 되지 않아요..
,1,2020-04-04,평범한 상품을 ....,"최고의 사진,포샵,멘트로 비싸게 잘 파는거 같아요. 오아시스나 헬로네이쳐가 유기농이나 non-gmo 많고 저렴한것같아요"
,5,2020-02-22,정말 편하고 좋아요,요즘같은시기에 정말 고마운 온라인 마켓입니다
